,Unnamed: 0,hash,nonce,transaction_index,from_address,to_address,value,gas,gas_price,input,receipt_cumulative_gas_used,receipt_gas_used,receipt_contract_address,receipt_root,receipt_status,block_number,block_hash,max_fee_per_gas,max_priority_fee_per_gas,transaction_type,receipt_effective_gas_price,block_timestamp,gas_cost,gas_cost_usd
2926,3317,0xbfc3230e317a5dfb07f218e81d73d0faf385d59e685936b13065ba796ad00874,163,0,0x97ea6e174b4345a2cbdf66267c3f2eab6d42d317,0x1111111254fb6c44bac0bed2854e76f90643097d,6000000000000000000,774705,31853177135,0x7c025200000000000000000000000000220bda5c8994804ac96ebe4df184d25e5c2196d400000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000180000000000000000000000000eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee000000000000000000000000d291e7a03283640fdc51b121ac401383a46cc623000000000000000000000000220bda5c8994804ac96ebe4df184d25e5c2196d40000000000000000000000002b083d1ef54010386a6f1a6c17554df79ebbc86f00000000000000000000000000000000000000000000000053444835ec580000000000000000000000000000000000000000000000000036e247e4e3850537570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000f0000000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000001a0000000000000000000000000000000000000000000000000000000000000028000000000000000000000000000000000000000000000000000000000000003c00000000000000000000000000000000000000000000000000000000000000680000000000000000000000000000000000000000000000000000000000000088000000000000000000000000000000000000000000000000000000000000009c00000000000000000000000000000000000000000000000000000000000000ca0000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc200000000000000000000000000000000000000000000000053444835ec58000000000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000004d0e30db000000000000000000000000000000000000000000000000000000000000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000044a9059cbb000000000000000000000000dc2b82bc1106c9c5286e59344896fb0ceb932f5300000000000000000000000000000000000000000000000001aa535d3d0c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000a4b757fed6000000000000000000000000dc2b82bc1106c9c5286e59344896fb0ceb932f53000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000d291e7a03283640fdc51b121ac401383a46cc6230000000000000000002dc6c0220bda5c8994804ac96ebe4df184d25e5c2196d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000060000000000000000000000000000000000000000000000000000000000000022414284aab00000000000000000000000000000000000000000000000000000000000000808000000000000000000000000000000000000000000000000000000000000044000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc200000000000000000000000000000050000000000000000000000000000001ea000000000000000000000000eab149986139bb13b95f90df397d6e89af3ae589000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000104128acb08000000000000000000000000220bda5c8994804ac96ebe4df184d25e5c2196d40000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000001000276a400000000000000000000000000000000000000000000000000000000000000a00000000000000000000000000000000000000000000000000000000000000040000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000d291e7a03283640fdc51b121ac401383a46cc6230000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000060000000000000000000000000000000000000000000000000000000000000016414284aab00000000000000000000000000000000000000000000000000000000000000808000000000000000000000000000000000000000000000000000000000000024000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc20000000000000000000000000000019a0000000000000000000000000000019a000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000044a9059cbb00000000000000000000000018a797c7c70c1bf22fdee1c09062aba709cacf040000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000a4b757fed600000000000000000000000018a797c7c70c1bf22fdee1c09062aba709cacf04000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000d291e7a03283640fdc51b121ac401383a46cc6230000000000000000002dc6c0220bda5c8994804ac96ebe4df184d25e5c2196d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000060000000000000000000000000000000000000000000000000000000000000024432ce0a7c00000000000000000000000000000000000000000000000000000000000000808000000000000000000000000000000000000000000000000000000000000044000000000000000000000000220bda5c8994804ac96ebe4df184d25e5c2196d400000000000000000000000000000000000000000000000000000000000001c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000a405971224000000000000000000000000d291e7a03283640fdc51b121ac401383a46cc6230000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000000a8a9fb7910e4ac900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004470bdb947000000000000000000000000d291e7a03283640fdc51b121ac401383a46cc623000000000000000000000000000000000000000000000037057e9c51cddae2260000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000060000000000000000000000000000000000000000000000000000000000000018414284aab00000000000000000000000000000000000000000000000000000000000000808000000000000000000000000000000000000000000000000000000000000044000000000000000000000000d291e7a03283640fdc51b121ac401383a46cc62300000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000064d1660f99000000000000000000000000d291e7a03283640fdc51b121ac401383a46cc6230000000000000000000000001111111254fb6c44bac0bed2854e76f90643097d00000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000cfee7c08,430363,430363,,,1,15078624,0xd2d0a97479cb2a1c117a05cdf2fee955de3f9462bd3d8abd7eb6864f75573e88,52000000000,7000000000,2,31853177135,1656972044,31.853177135,28.091685780403786
2927,3317,0xbfc3230e317a5dfb07f218e81d73d0faf385d59e685936b13065ba796ad00874,163,0,0x97ea6e174b4345a2cbdf66267c3f2eab6d42d317,0x1111111254fb6c44bac0bed2854e76f90643097d,6000000000000000000,774705,31853177135,0x7c025200000000000000000000000000220bda5c8994804ac96ebe4df184d25e5c2196d400000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000180000000000000000000000000eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee000000000000000000000000d291e7a03283640fdc51b121ac401383a46cc623000000000000000000000000220bda5c8994804ac96ebe4df184d25e5c2196d40000000000000000000000002b083d1ef54010386a6f1a6c17554df79ebbc86f00000000000000000000000000000000000000000000000053444835ec580000000000000000000000000000000000000000000000000036e247e4e3850537570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000f0000000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000001a0000000000000000000000000000000000000000000000000000000000000028000000000000000000000000000000000000000000000000000000000000003c00000000000000000000000000000000000000000000000000000000000000680000000000000000000000000000000000000000000000000000000000000088000000000000000000000000000000000000000000000000000000000000009c00000000000000000000000000000000000000000000000000000000000000ca0000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc200000000000000000000000000000000000000000000000053444835ec58000000000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000004d0e30db000000000000000000000000000000000000000000000000000000000000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000044a9059cbb000000000000000000000000dc2b82bc1106c9c5286e59344896fb0ceb932f5300000000000000000000000000000000000000000000000001aa535d3d0c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000a4b757fed6000000000000000000000000dc2b82bc1106c9c5286e59344896fb0ceb932f53000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000d291e7a03283640fdc51b121ac401383a46cc6230000000000000000002dc6c0220bda5c8994804ac96ebe4df184d25e5c2196d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000060000000000000000000000000000000000000000000000000000000000000022414284aab00000000000000000000000000000000000000000000000000000000000000808000000000000000000000000000000000000000000000000000000000000044000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc200000000000000000000000000000050000000000000000000000000000001ea000000000000000000000000eab149986139bb13b95f90df397d6e89af3ae589000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000104128acb08000000000000000000000000220bda5c8994804ac96ebe4df184d25e5c2196d40000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000001000276a400000000000000000000000000000000000000000000000000000000000000a00000000000000000000000000000000000000000000000000000000000000040000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000d291e7a03283640fdc51b121ac401383a46cc6230000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000060000000000000000000000000000000000000000000000000000000000000016414284aab00000000000000000000000000000000000000000000000000000000000000808000000000000000000000000000000000000000000000000000000000000024000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc20000000000000000000000000000019a0000000000000000000000000000019a000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000044a9059cbb00000000000000000000000018a797c7c70c1bf22fdee1c09062aba709cacf040000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000a4b757fed600000000000000000000000018a797c7c70c1bf22fdee1c09062aba709cacf04000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000d291e7a03283640fdc51b121ac401383a46cc6230000000000000000002dc6c0220bda5c8994804ac96ebe4df184d25e5c2196d4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000060000000000000000000000000000000000000000000000000000000000000024432ce0a7c00000000000000000000000000000000000000000000000000000000000000808000000000000000000000000000000000000000000000000000000000000044000000000000000000000000220bda5c8994804ac96ebe4df184d25e5c2196d400000000000000000000000000000000000000000000000000000000000001c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000000000000000000000a405971224000000000000000000000000d291e7a03283640fdc51b121ac401383a46cc6230000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000000a8a9fb7910e4ac900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004470bdb947000000000000000000000000d291e7a03283640fdc51b121ac401383a46cc623000000000000000000000000000000000000000000000037057e9c51cddae2260000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000060000000000000000000000000000000000000000000000000000000000000018414284aab00000000000000000000000000000000000000000000000000000000000000808000000000000000000000000000000000000000000000000000000000000044000000000000000000000000d291e7a03283640fdc51b121ac401383a46cc62300000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000600000000000000000000000000000000000000000000000000000000000000064d1660f99000000000000000000000000d291e7a03283640fdc51b121ac401383a46cc6230000000000000000000000001111111254fb6c44bac0bed2854e76f90643097d00000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000cfee7c08,430363,430363,,,1,15078624,0xd2d0a97479cb2a1c117a05cdf2fee955de3f9462bd3d8abd7eb6864f75573e88,52000000000,7000000000,2,31853177135,1656972044,31.853177135,28.09241786858819
2928,3320,0xf079d193dd308280764a623edd477a3f03aa69e67f2121681608b0a0dd86c99c,829387,167,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0xa0b73e1ff0b80914ab6fe0444e65848c4c34450b,0,100000,26593294501,0xa9059cbb0000000000000000000000005a4069c16feb721f870a63af5c655ec719556ea80000000000000000000000000000000000000000000000000000000f1fa310cd,10656620,54549,,,1,15078624,0xd2d0a97479cb2a1c117a05cdf2fee955de3f9462bd3d8abd7eb6864f75573e88,90000000000,1740117366,2,26593294501,1656972044,26.593294501,3.00919274173525
2929,3320,0xf079d193dd308280764a623edd477a3f03aa69e67f2121681608b0a0dd86c99c,829387,167,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0xa0b73e1ff0b80914ab6fe0444e65848c4c34450b,0,100000,26593294501,0xa9059cbb0000000000000000000000005a4069c16feb721f870a63af5c655ec719556ea80000000000000000000000000000000000000000000000000000000f1fa310cd,10656620,54549,,,1,15078624,0xd2d0a97479cb2a1c117a05cdf2fee955de3f9462bd3d8abd7eb6864f75573e88,90000000000,1740117366,2,26593294501,1656972044,26.593294501,3.0273374220084235
2930,3320,0xf079d193dd308280764a623edd477a3f03aa69e67f2121681608b0a0dd86c99c,829387,167,0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0xa0b73e1ff0b80914ab6fe0444e65848c4c34450b,0,100000,26593294501,0xa9059cbb0000000000000000000000005a4069c16feb721f870a63af5c655ec719556ea80000000000000000000000000000000000000000000000000000000f1fa310cd,10656620,54549,,,1,15078624,0xd2d0a97479cb2a1c117a05cdf2fee955de3f9462bd3d8abd7eb6864f75573e88,90000000000,1740117366,2,26593294501,1656972044,26.593294501,3.027416316453356
2931,641,0x5aa42858afea666f6b369a040ed2c0334de82b42ce3f9b9fc84665cc9a7ccea6,145,277,0x5729aad3eba24e48ccae8fef1563d65de55d63d2,0x00000000006c3852cbef3e08e8df289169ede581,10000000000000000,228179,21527083117,0xe7acab24000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000007a00000007b02230091a7ed01230072f7006a004d60a8d4e71d599b8104250f0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000a000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000066000000000000000000000000000000000000000000000000000000000000006e000000000000000000000000062d507beb3fb15dea4f0f50acbd7e9a81a4c2ae5000000000000000000000000004c00500000ad104d7dbd00e3ae0a5c00560c000000000000000000000000000000000000000000000000000000000000000160000000000000000000000000000000000000000000000000000000000000036000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000062c350260000000000000000000000000000000000000000000000000000000062c744a60000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009c0a7e6de9971f0000007b02230091a7ed01230072f7006a004d60a8d4e71d599b8104250f0000000000000000000000000000000000000000000000000000000000000000000300000000000000000000000000000000000000000000000000000000000000030000000000000000000000000000000000000000000000000000000000000002000000000000000000000000d998847806dbbbc5fe3e90063475ceccd242b92600000000000000000000000000000000000000000000000000000000000018b3000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000002000000000000000000000000d998847806dbbbc5fe3e90063475ceccd242b92600000000000000000000000000000000000000000000000000000000000013a2000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000002000000000000000000000000d998847806dbbbc5fe3e90063475ceccd242b9260000000000000000000000000000000000000000000000000000000000000a5b000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001ff05b7c87e000000000000000000000000000000000000000000000000000001ff05b7c87e00000000000000000000000000062d507beb3fb15dea4f0f50acbd7e9a81a4c2ae50000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e35fa931a0000000000000000000000000000000000000000000000000000000e35fa931a0000000000000000000000000008de9c5a032463c561423387a9648c5c7bcc5bc900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002b3374a0780000000000000000000000000000000000000000000000000000002b3374a07800000000000000000000000000095e76da2955308f7aaaff59cd6be9d1d7922d70d0000000000000000000000000000000000000000000000000000000000000041cb646b1b02af45cb16e7e38a556493c3fccc2274945b256c992100b79c961e804ac4426f5181fd67e9459c57644a407700998a8e9f4d951dd509cb5e64aa67e71c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,25838347,218459,,,1,15078635,0x4f7fc29f14869557fd94f43f819b2bbb246a0a540975cb269b64526a07d8fd4f,21544985674,1021195393,2,21527083117,1656972192,21.527083117,5.553658719070446
2932,641,0x5aa42858afea666f6b369a040ed2c0334de82b42ce3f9b9fc84665cc9a7ccea6,145,277,0x5729aad3eba24e48ccae8fef1563d65de55d63d2,0x00000000006c3852cbef3e08e8df289169ede581,10000000000000000,228179,21527083117,0xe7acab24000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000007a00000007b02230091a7ed01230072f7006a004d60a8d4e71d599b8104250f0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000a000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000066000000000000000000000000000000000000000000000000000000000000006e000000000000000000000000062d507beb3fb15dea4f0f50acbd7e9a81a4c2ae5000000000000000000000000004c00500000ad104d7dbd00e3ae0a5c00560c000000000000000000000000000000000000000000000000000000000000000160000000000000000000000000000000000000000000000000000000000000036000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000062c350260000000000000000000000000000000000000000000000000000000062c744a60000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009c0a7e6de9971f0000007b02230091a7ed01230072f7006a004d60a8d4e71d599b8104250f0000000000000000000000000000000000000000000000000000000000000000000300000000000000000000000000000000000000000000000000000000000000030000000000000000000000000000000000000000000000000000000000000002000000000000000000000000d998847806dbbbc5fe3e90063475ceccd242b92600000000000000000000000000000000000000000000000000000000000018b3000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000002000000000000000000000000d998847806dbbbc5fe3e90063475ceccd242b92600000000000000000000000000000000000000000000000000000000000013a2000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000002000000000000000000000000d998847806dbbbc5fe3e90063475ceccd242b9260000000000000000000000000000000000000000000000000000000000000a5b000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001ff05b7c87e000000000000000000000000000000000000000000000000000001ff05b7c87e00000000000000000000000000062d507beb3fb15dea4f0f50acbd7e9a81a4c2ae50000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e35fa931a0000000000000000000000000000000000000000000000000000000e35fa931a0000000000000000000000000008de9c5a032463c561423387a9648c5c7bcc5bc900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002b3374a0780000000000000000000000000000000000000000000000000000002b3374a07800000000000000000000000000095e76da2955308f7aaaff59cd6be9d1d7922d70d0000000000000000000000000000000000000000000000000000000000000041cb646b1b02af45cb16e7e38a556493c3fccc2274945b256c992100b79c961e804ac4426f5181fd67e9459c57644a407700998a8e9f4d951dd509cb5e64aa67e71c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,25838347,218459,,,1,15078635,0x4f7fc29f14869557fd94f43f819b2bbb246a0a540975cb269b64526a07d8fd4f,21544985674,1021195393,2,21527083117,1656972192,21.527083117,5.553570324920727
2933,642,0xa63b478d6606d0f033ee27c8de43fae7954610573fa0e95af8aa6216c266aa07,23,29,0xbd0eb9edc91e115303b8ab4e37576f85416fd738,0xe41d2489571d322189246dafa5ebde1f4699f498,0,62301,31648367050,0xa9059cbb0000000000000000000000004eab5c438a267b0b0b0eab4d4f62b818653978d40000000000000000000000000000000000000000000000086bac4d644de47251,2438836,47118,,,1,15078635,0x4f7fc29f14869557fd94f43f819b2bbb246a0a540975cb269b64526a07d8fd4f,31648367050,31648367050,2,31648367050,1656972192,31.64836705,2.229280167676224
2934,642,0xa63b478d6606d0f033ee27c8de43fae7954610573fa0e95af8aa6216c266aa07,23,29,0xbd0eb9edc91e115303b8ab4e37576f85416fd738,0xe41d2489571d322189246dafa5ebde1f4699f498,0,62301,31648367050,0xa9059cbb0000000000000000000000004eab5c438a267b0b0b0eab4d4f62b818653978d40000000000000000000000000000000000000000000000086bac4d644de47251,2438836,47118,,,1,15078635,0x4f7fc29f14869557fd94f43f819b2bbb246a0a540975cb269b64526a07d8fd4f,31648367050,31648367050,2,31648367050,1656972192,31.64836705,2.229244685603076
2935,643,0x7640f5d37be8b4c19a1e64aa0f651cf37188fb24c779afba15b45758278ef2c3,1107,18,0x285a8e88908085490fb19204d95a1a3880a39224,0xde07734c6a573371a5c88753b77e3c81055bdcc1,0,72078,45505887724,0x1249c58b,1768518,60065,,,1,15078635,0x4f7fc29f14869557fd94f43f819b2bbb246a0a540975cb269b64526a07d8fd4f,155000000000,25000000000,2,45505887724,1656972192,45.505887724,3.708417710013545
2936,643,0x7640f5d37be8b4c19a1e64aa0f651cf37188fb24c779afba15b45758278ef2c3,1107,18,0x285a8e88908085490fb19204d95a1a3880a39224,0xde07734c6a573371a5c88753b77e3c81055bdcc1,0,72078,45505887724,0x1249c58b,1768518,60065,,,1,15078635,0x4f7fc29f14869557fd94f43f819b2bbb246a0a540975cb269b64526a07d8fd4f,155000000000,25000000000,2,45505887724,1656972192,45.505887724,3.7083586854232946
2937,4296,0xc9456974ffc7a30edc4a5b4329e9eadde9f903475fbe1a7647816c87d419fc63,1012,14,0x555555b63d1c3a8c09fb109d2c80464685ee042b,0x8f2ff35f2e1b266d7b2a6c2c968ede84ea1327c7,0,81370,30496141861,0x755edd17000000000000000000000000555555b63d1c3a8c09fb109d2c80464685ee042b,1026712,80370,,,1,15078640,0x24abd0e10434907d30941d30d7dbed0c68233662f80b1f429277adeb2421bd95,40734018231,10000000000,2,30496141861,1656972273,30.496141861,2.822527178059625
2938,4297,0x973ed22b846fa882e06f9d4af1453435234359968408f8117d46b5a9f3aa5b44,999,12,0x00000026011e45c576d0a5f7eb690bbde4b29a59,0x8f2ff35f2e1b266d7b2a6c2c968ede84ea1327c7,0,81334,30496141861,0x755edd1700000000000000000000000000000026011e45c576d0a5f7eb690bbde4b29a59,865972,80334,,,1,15078640,0x24abd0e10434907d30941d30d7dbed0c68233662f80b1f429277adeb2421bd95,40734018231,10000000000,2,30496141861,1656972273,30.496141861,2.8212784257134267
2939,4298,0x800ab8462f665ad43219a548bd6f29d2792b875043b6e06aeeedbf89012bb003,1104,13,0xc5a4e4b32dc4526e05b8919f9c84961fef666666,0x8f2ff35f2e1b266d7b2a6c2c968ede84ea1327c7,0,81370,30496141861,0x755edd17000000000000000000000000c5a4e4b32dc4526e05b8919f9c84961fef666666,946342,80370,,,1,15078640,0x24abd0e10434907d30941d30d7dbed0c68233662f80b1f429277adeb2421bd95,40734018231,10000000000,2,30496141861,1656972273,30.496141861,2.822527178059625
2940,3578,0x1644a79b68f2a1292f086a5d3b2bc66a8c148e1b4a00eb40e212dd08e8a839eb,507,34,0x282a92d02726cf4d0511b6767cd5681136854764,0x8f2ff35f2e1b266d7b2a6c2c968ede84ea1327c7,0,80770,43291210890,0x755edd17000000000000000000000000282a92d02726cf4d0511b6767cd5681136854764,4827975,80370,,,1,15078642,0x36e665aa972f66295212371e174d2f3f7ee6332dbaa7c99b2e58ec929a4456fa,44561458567,25000000000,2,43291210890,1656972280,43.29121089,3.977326965869841
